date,dma_name,state,product_category,size,promo_flag,orders,line_items,total_quantity,gross_revenue,total_discount,total_cost,avg_unit_price
2023-09-12,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,2,32,20,24.4,26.0
2023-09-12,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,24,0,11.04,24.0
2023-09-12,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,2,10,30,20.9,20.0
2023-09-12,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,23,0,10.71,23.0
2023-09-12,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,1,26,0,10.77,26.0
2023-09-12,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,2,12,40,19.52,26.0
2023-09-12,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,26,0,13.07,26.0
2023-09-13,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,36,45,41.61,27.0
2023-09-13,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,20,10,11.93,30.0
2023-09-13,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,2,2,3,69,0,30.55,23.0
2023-09-13,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,7,20,13.49,27.0
2023-09-13,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,34,0,14.5,34.0
2023-09-13,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,2,42,20,24.58,31.0
2023-09-13,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,15,20,18.8,35.0
2023-09-13,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,2,42,0,18.32,21.0
2023-09-13,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,26,30,28.82,28.0
2023-09-13,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,28,0,13.86,28.0
2023-09-13,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,11.48,32.0
2023-09-13,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,21,15,12.9,36.0
2023-09-13,"Augusta, GA",GA,Girls Dresses,S (6-7),0,2,2,4,152,0,78.18,37.0
2023-09-13,"Augusta, GA",GA,Girls Dresses,S (6-7),1,2,2,4,78,70,69.64,37.0
2023-09-13,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,2,62,0,33.98,31.0
2023-09-13,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,23,0,8.15,23.0
2023-09-13,"Augusta, GA",GA,Girls Tops,L (12-14),1,1,1,1,0,20,8.85,20.0
2023-09-13,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,2,2,44,0,21.65,22.0
2023-09-13,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,2,38,0,20.76,19.0
2023-09-13,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,10,10,10.1,20.0
2023-09-13,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,15,10,13.74,25.0
2023-09-13,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,1,28,10,17.43,38.0
2023-09-13,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,24,15,19.42,39.0
2023-09-13,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,2,50,0,19.24,25.0
2023-09-13,"Columbus, GA",GA,Girls Tops,M (8-10),0,1,1,1,22,0,9.98,22.0
2023-09-13,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,3,75,0,30.089999999999996,25.0
2023-09-13,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,50,0,18.34,25.0
2023-09-13,"Macon, GA",GA,Girls Bottoms,S (6-7),1,3,3,6,81,75,75.24,27.0
2023-09-13,"Macon, GA",GA,Girls Dresses,L (12-14),0,2,2,2,72,0,38.58,36.0
2023-09-13,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,36,0,17.39,36.0
2023-09-13,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,19.69,37.0
2023-09-13,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,2,66,0,30.22,33.0
2023-09-13,"Macon, GA",GA,Girls Dresses,XS (4-5),1,2,2,3,64,50,49.28,37.5
2023-09-13,"Macon, GA",GA,Girls Tops,S (6-7),0,2,2,4,101,0,53.199999999999996,24.5
2023-09-13,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,23,0,10.87,23.0
2023-09-13,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,15,10,9.06,25.0
2023-09-13,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,23,0,10.58,23.0
2023-09-13,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,19.96,37.0
2023-09-13,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,1,24,0,12.86,24.0
2023-09-13,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,1,26,0,10.57,26.0
2023-09-14,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,36,0,15.18,36.0
2023-09-14,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,27,0,10.96,27.0
2023-09-14,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,1,23,0,12.04,23.0
2023-09-14,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,34,0,15.04,34.0
2023-09-14,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,36,0,17.29,36.0
2023-09-14,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,21,0,7.89,21.0
2023-09-14,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,1,23,0,11.23,23.0
2023-09-14,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,21,0,9.05,21.0
2023-09-14,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,30,20,25.42,25.0
2023-09-14,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,23,0,9.43,23.0
2023-09-14,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,8,20,14.96,28.0
2023-09-14,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,2,40,30,34.16,35.0
2023-09-14,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,2,78,0,40.94,39.0
2023-09-14,"Macon, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,23,0,10.76,23.0
2023-09-14,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,16,15,16.21,31.0
2023-09-14,"Macon, GA",GA,Girls Bottoms,S (6-7),0,2,2,2,51,0,26.740000000000002,25.5
2023-09-14,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,12,15,14.5,27.0
2023-09-14,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,12.9,30.0
2023-09-14,"Macon, GA",GA,Girls Dresses,L (12-14),0,2,2,3,104,0,37.81,35.0
2023-09-14,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,27,10,18.21,37.0
2023-09-14,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,13.88,37.0
2023-09-14,"Macon, GA",GA,Girls Dresses,XS (4-5),0,2,2,2,71,0,30.68,35.5
2023-09-14,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,19,15,13.64,34.0
2023-09-14,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,21,0,7.87,21.0
2023-09-14,"Macon, GA",GA,Girls Tops,XS (4-5),0,1,1,1,20,0,9.24,20.0
2023-09-14,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,9,15,9.62,24.0
2023-09-14,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,5,20,12.17,25.0
2023-09-14,"Savannah, GA",GA,Girls Bottoms,M (8-10),0,2,2,2,47,0,19.65,23.5
2023-09-14,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,3,3,3,84,0,34.59,28.0
2023-09-14,"Savannah, GA",GA,Girls Dresses,L (12-14),0,2,2,4,154,0,61.760000000000005,38.0
2023-09-14,"Savannah, GA",GA,Girls Dresses,L (12-14),1,2,2,4,89,60,70.67,36.5
2023-09-14,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,10,10,10.65,20.0
2023-09-15,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,2,2,3,76,0,32.91,25.5
2023-09-15,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,3,45,30,38.07,25.0
2023-09-15,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,2,2,2,49,0,20.91,24.5
2023-09-15,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,62,0,30.98,31.0
2023-09-15,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,31,0,17.01,31.0
2023-09-15,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,13.92,38.0
2023-09-15,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,15,18.52,37.0
2023-09-15,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,28,10,14.06,38.0
2023-09-15,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,1,10,15,11.1,25.0
2023-09-15,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,19,0,9.99,19.0
2023-09-15,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,10,20,14.06,30.0
2023-09-15,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,10,15,9.55,25.0
2023-09-15,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,2,3,5,30,100,51.88,26.666666666666668
2023-09-15,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,25,10,14.13,35.0
2023-09-15,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,34,0,14.78,34.0
2023-09-15,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,38,0,17.76,38.0
2023-09-15,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,9,10,8.45,19.0
2023-09-15,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,17,10,11.66,27.0
2023-09-15,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,36,0,17.98,36.0
2023-09-15,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,2,50,0,17.74,25.0
2023-09-15,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,1,12,15,13.97,27.0
2023-09-15,"Columbus, GA",GA,Girls Tops,XS (4-5),0,1,1,2,52,0,22.46,26.0
2023-09-15,"Macon, GA",GA,Girls Bottoms,M (8-10),0,2,2,2,60,0,29.560000000000002,30.0
2023-09-15,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,26,0,11.63,26.0
2023-09-15,"Macon, GA",GA,Girls Dresses,L (12-14),0,1,1,3,105,0,57.21,35.0
2023-09-15,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,17.91,38.0
2023-09-15,"Macon, GA",GA,Girls Dresses,M (8-10),1,2,2,4,78,50,53.64,32.0
2023-09-15,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,2,54,20,29.4,37.0
2023-09-15,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,31,0,15.94,31.0
2023-09-15,"Macon, GA",GA,Girls Tops,M (8-10),0,1,1,1,20,0,10.3,20.0
2023-09-15,"Macon, GA",GA,Girls Tops,M (8-10),1,1,1,1,10,15,13.04,25.0
2023-09-15,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,23,0,9.42,23.0
2023-09-15,"Macon, GA",GA,Girls Tops,XS (4-5),1,2,2,3,20,55,32.3,25.0
2023-09-15,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,11,20,10.99,31.0
2023-09-15,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,36,0,16.71,36.0
2023-09-15,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,0,20,9.52,20.0
2023-09-15,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,3,72,0,31.92,24.0
2023-09-16,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,2,2,2,30,25,27.18,27.5
2023-09-16,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,11,20,13.49,31.0
2023-09-16,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,36,0,14.15,36.0
2023-09-16,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,15,20,12.29,35.0
2023-09-16,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,13,20,13.2,33.0
2023-09-16,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,2,42,0,20.92,21.0
2023-09-16,"Atlanta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,-1,20,7.37,19.0
2023-09-16,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,30,0,11.4,30.0
2023-09-16,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,25,0,10.46,25.0
2023-09-16,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,3,21,60,31.53,27.0
2023-09-16,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,37,0,15.47,37.0
2023-09-16,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,31,0,13.99,31.0
2023-09-16,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,1,21,10,13.11,31.0
2023-09-16,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,2,3,7,137,90,110.04,33.0
2023-09-16,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,1,5,15,8.32,20.0
2023-09-16,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,6,20,13.9,26.0
2023-09-16,"Macon, GA",GA,Girls Bottoms,XS (4-5),0,2,2,3,82,0,36.86,27.5
2023-09-16,"Macon, GA",GA,Girls Dresses,L (12-14),0,1,1,1,39,0,18.6,39.0
2023-09-16,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,3,57,60,62.07000000000001,39.0
2023-09-16,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,3,48,60,49.980000000000004,36.0
2023-09-16,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,2,2,2,59,0,28.240000000000002,29.5
2023-09-16,"Savannah, GA",GA,Girls Dresses,L (12-14),0,1,1,2,68,0,30.46,34.0
2023-09-16,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,36,0,15.82,36.0
2023-09-16,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,2,30,20,22.86,25.0
2023-09-16,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,2,8,30,15.34,19.0
2023-09-16,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,12,15,14.2,27.0
2023-09-16,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,1,22,0,10.37,22.0
2023-09-17,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,23,0,11.37,23.0
2023-09-17,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,26,0,12.44,26.0
2023-09-17,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,34,20,23.96,27.0
2023-09-17,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,10,20,12.82,30.0
2023-09-17,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,2,3,7,179,0,67.71,25.0
2023-09-17,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,37,0,17.54,37.0
2023-09-17,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,14,20,18.19,34.0
2023-09-17,"Atlanta, GA",GA,Girls Tops,M (8-10),0,2,2,2,50,0,20.619999999999997,25.0
2023-09-17,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,14,10,11.06,24.0
2023-09-17,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,21,0,7.41,21.0
2023-09-17,"Atlanta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,6,20,10.77,26.0
2023-09-17,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,46,0,22.8,23.0
2023-09-17,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,3,99,0,36.839999999999996,33.0
2023-09-17,"Augusta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,39,0,20.78,39.0
2023-09-17,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,28,10,13.87,38.0
2023-09-17,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,1,21,0,11.02,21.0
2023-09-17,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,22,0,10.25,22.0
2023-09-17,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,8,20,11.41,28.0
2023-09-17,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,10.19,29.0
2023-09-17,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,2,14,40,20.88,27.0
2023-09-17,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,7,20,12.2,27.0
2023-09-17,"Macon, GA",GA,Girls Dresses,XS (4-5),0,2,2,3,104,0,51.620000000000005,35.5
2023-09-17,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,7,20,14.32,27.0
2023-09-17,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,7,20,10.01,27.0
2023-09-17,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,32,0,11.74,32.0
2023-09-17,"Savannah, GA",GA,Girls Tops,M (8-10),0,1,1,1,19,0,10.13,19.0
2023-09-18,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,26,0,13.49,26.0
2023-09-18,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,2,2,3,33,50,41.650000000000006,27.5
2023-09-18,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,60,0,24.76,30.0
2023-09-18,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,15.64,35.0
2023-09-18,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,2,44,30,35.26,37.0
2023-09-18,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,9,20,11.61,29.0
2023-09-18,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,2,2,4,114,0,51.370000000000005,28.0
2023-09-18,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,17,10,11.37,27.0
2023-09-18,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,13.83,35.0
2023-09-18,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,27,10,13.22,37.0
2023-09-18,"Augusta, GA",GA,Girls Dresses,S (6-7),1,2,2,2,46,30,38.71,38.0
2023-09-18,"Augusta, GA",GA,Girls Tops,L (12-14),1,1,1,2,28,20,19.7,24.0
2023-09-18,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,1,26,0,12.6,26.0
2023-09-18,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,25,0,10.08,25.0
2023-09-18,"Columbus, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,18,60,41.76,26.0
2023-09-18,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,3,51,30,42.96,27.0
2023-09-18,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,3,63,30,49.769999999999996,31.0
2023-09-18,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,31,0,14.37,31.0
2023-09-18,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,39,0,15.13,39.0
2023-09-18,"Macon, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,14.49,27.0
2023-09-18,"Macon, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,15,15,12.82,30.0
2023-09-18,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,25,0,13.0,25.0
2023-09-18,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,35,0,13.61,35.0
2023-09-18,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,2,42,0,15.94,21.0
2023-09-18,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,6,20,12.22,26.0
2023-09-18,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,2,50,0,26.94,25.0
2023-09-19,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,26,0,12.18,26.0
2023-09-19,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,12,15,14.61,27.0
2023-09-19,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,27,0,10.26,27.0
2023-09-19,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,20,10,10.82,30.0
2023-09-19,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,23,0,10.41,23.0
2023-09-19,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,36,0,19.45,36.0
2023-09-19,"Atlanta, GA",GA,Girls Dresses,S (6-7),1,2,2,4,81,55,60.81,34.0
2023-09-19,"Atlanta, GA",GA,Girls Tops,L (12-14),0,2,2,4,94,0,37.7,23.5
2023-09-19,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,1,20,0,10.31,20.0
2023-09-19,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,25,0,10.04,25.0
2023-09-19,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,14.67,27.0
2023-09-19,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,2,2,4,44,60,40.24,26.0
2023-09-19,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,2,2,4,113,0,44.33,26.5
2023-09-19,"Augusta, GA",GA,Girls Dresses,L (12-14),0,3,3,3,108,0,48.68,36.0
2023-09-19,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,1,26,0,9.73,26.0
2023-09-19,"Augusta, GA",GA,Girls Tops,S (6-7),1,2,2,2,24,20,20.880000000000003,22.0
2023-09-19,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,29,0,15.2,29.0
2023-09-19,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,28,20,22.98,24.0
2023-09-19,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,7,20,10.75,27.0
2023-09-19,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,2,38,30,25.54,34.0
2023-09-19,"Macon, GA",GA,Girls Tops,L (12-14),1,2,2,2,20,30,21.61,25.0
2023-09-19,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,5,20,9.37,25.0
2023-09-19,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,28,0,11.64,28.0
2023-09-19,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,39,0,14.83,39.0
2023-09-19,"Savannah, GA",GA,Girls Dresses,M (8-10),1,1,1,2,42,20,27.14,31.0
2023-09-19,"Savannah, GA",GA,Girls Dresses,S (6-7),1,1,1,1,17,15,14.65,32.0
2023-09-19,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,16,10,13.28,26.0
2023-09-20,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,9,15,9.92,24.0
2023-09-20,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,62,0,30.12,31.0
2023-09-20,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,3,75,30,39.3,35.0
2023-09-20,"Atlanta, GA",GA,Girls Tops,L (12-14),1,2,2,2,13,35,17.96,24.0
2023-09-20,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,36,0,13.37,36.0
2023-09-20,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,3,93,0,33.480000000000004,31.0
2023-09-20,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,29,0,10.95,29.0
2023-09-20,"Columbus, GA",GA,Girls Dresses,L (12-14),1,1,1,2,42,30,30.74,36.0
2023-09-20,"Columbus, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,35,0,17.86,35.0
2023-09-20,"Columbus, GA",GA,Girls Tops,L (12-14),1,1,1,1,4,15,9.6,19.0
2023-09-20,"Columbus, GA",GA,Girls Tops,M (8-10),0,2,2,2,46,0,18.61,23.0
2023-09-20,"Columbus, GA",GA,Girls Tops,S (6-7),0,1,1,1,22,0,8.75,22.0
2023-09-20,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,2,22,40,28.42,31.0
2023-09-20,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,20.4,38.0
2023-09-20,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,7,20,14.52,27.0
2023-09-20,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,29,0,12.8,29.0
2023-09-20,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,8,20,11.58,28.0
2023-09-20,"Savannah, GA",GA,Girls Dresses,L (12-14),0,1,1,1,39,0,19.48,39.0
2023-09-20,"Savannah, GA",GA,Girls Dresses,L (12-14),1,1,1,1,17,20,13.95,37.0
2023-09-20,"Savannah, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,23,10,16.05,33.0
2023-09-20,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,1,1,11,10,7.99,21.0
2023-09-20,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,20,0,7.95,20.0
2023-09-20,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,2,32,20,28.4,26.0
2023-09-21,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,2,2,54,0,29.339999999999996,27.0
2023-09-21,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,18,30,23.38,24.0
2023-09-21,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,10,20,14.11,30.0
2023-09-21,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,2,72,0,34.04,36.0
2023-09-21,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,15,20,18.78,35.0
2023-09-21,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,1,6,20,14.02,26.0
2023-09-21,"Atlanta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,11,10,10.98,21.0
2023-09-21,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,7,20,13.33,27.0
2023-09-21,"Augusta, GA",GA,Girls Bottoms,S (6-7),0,2,2,3,82,0,32.58,26.5
2023-09-21,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,3,96,0,45.33,32.0
2023-09-21,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,2,68,0,33.36,34.0
2023-09-21,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,23,15,15.35,38.0
2023-09-21,"Augusta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,10,16.66,32.0
2023-09-21,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,2,66,0,35.06,33.0
2023-09-21,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,1,16,20,15.47,36.0
