date,airport_code,airport_name,state,format,audience_segment,spend,impressions,placements
2023-12-03,DFW,Dallas/Fort Worth International Airport,TX,Baggage Claim Display,Family Leisure Travelers,2916.0457142857144,124034.0,6
2023-12-03,DTW,Detroit Metropolitan Airport,MI,Baggage Claim Display,Traveling Moms,3668.2657142857142,190500.14285714287,5
2023-12-03,IAH,George Bush Intercontinental Airport,TX,Digital Board,Frequent Flyers,2718.837142857143,135479.14285714287,10
2023-12-03,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Frequent Flyers,4082.7557142857145,192442.42857142858,9
2023-12-03,LAS,Harry Reid International Airport,NV,Digital Board,Frequent Flyers,4263.681428571429,256362.85714285713,6
2023-12-03,LAX,Los Angeles International Airport,CA,Baggage Claim Display,General Travelers,3295.1885714285713,201883.85714285713,6
2023-12-03,LGA,LaGuardia Airport,NY,Digital Board,Traveling Moms,3493.182857142857,173661.14285714287,11
2023-12-03,MCO,Orlando International Airport,FL,Jet Bridge,Traveling Moms,4381.4,263246.71428571426,7
2023-12-03,MIA,Miami International Airport,FL,Baggage Claim Display,Frequent Flyers,3516.2599999999998,225661.57142857142,6
2023-12-03,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Frequent Flyers,3493.7714285714287,210205.42857142858,10
2023-12-03,ORD,Chicago O'Hare International Airport,IL,Jet Bridge,Traveling Moms,4017.714285714286,228786.14285714287,5
2023-12-03,PHL,Philadelphia International Airport,PA,Concourse Wrap,Family Leisure Travelers,3744.8614285714284,180138.14285714287,10
2023-12-03,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,General Travelers,2905.952857142857,164197.7142857143,6
2023-12-03,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,General Travelers,3313.965714285714,208335.85714285713,6
2023-12-03,SFO,San Francisco International Airport,CA,Digital Board,Frequent Flyers,3280.98,145825.2857142857,7
2023-12-04,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-04,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-04,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-04,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-04,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-04,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-04,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-04,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-04,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-04,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-04,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-04,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-04,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-04,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-04,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-04,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-04,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-04,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-04,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-04,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
2023-12-05,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-05,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-05,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-05,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-05,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-05,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-05,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-05,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-05,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-05,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-05,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-05,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-05,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-05,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-05,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-05,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-05,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-05,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-05,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-05,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
2023-12-06,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-06,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-06,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-06,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-06,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-06,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-06,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-06,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-06,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-06,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-06,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-06,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-06,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-06,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-06,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-06,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-06,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-06,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-06,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-06,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
2023-12-07,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-07,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-07,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-07,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-07,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-07,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-07,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-07,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-07,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-07,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-07,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-07,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-07,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-07,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-07,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-07,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-07,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-07,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-07,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-07,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
2023-12-08,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-08,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-08,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-08,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-08,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-08,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-08,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-08,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-08,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-08,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-08,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-08,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-08,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-08,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-08,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-08,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-08,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-08,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-08,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-08,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
2023-12-09,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Digital Board,Family Leisure Travelers,4187.2357142857145,263130.4285714286,5
2023-12-09,BOS,Logan International Airport,MA,Baggage Claim Display,Family Leisure Travelers,4675.885714285714,222667.14285714287,3
2023-12-09,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,General Travelers,2808.68,153284.57142857142,7
2023-12-09,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,General Travelers,3298.3742857142856,136797.0,4
2023-12-09,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,3617.824285714286,154381.0,6
2023-12-09,DFW,Dallas/Fort Worth International Airport,TX,Jet Bridge,Traveling Moms,3079.9114285714286,128325.0,9
2023-12-09,DTW,Detroit Metropolitan Airport,MI,Digital Board,General Travelers,4175.24,270214.0,11
2023-12-09,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,General Travelers,2761.592857142857,151081.7142857143,7
2023-12-09,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,General Travelers,3496.988571428571,187705.2857142857,10
2023-12-09,LAS,Harry Reid International Airport,NV,Baggage Claim Display,Frequent Flyers,4266.845714285714,276901.14285714284,9
2023-12-09,LAX,Los Angeles International Airport,CA,Jet Bridge,Frequent Flyers,3421.022857142857,191509.14285714287,6
2023-12-09,LGA,LaGuardia Airport,NY,Baggage Claim Display,Family Leisure Travelers,2767.6585714285716,140723.0,8
2023-12-09,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,2701.4185714285713,135375.14285714287,4
2023-12-09,MIA,Miami International Airport,FL,Digital Board,Frequent Flyers,3689.5814285714287,208711.42857142858,9
2023-12-09,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,Traveling Moms,3730.65,222017.7142857143,9
2023-12-09,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,4975.232857142857,307202.0,9
2023-12-09,PHL,Philadelphia International Airport,PA,Digital Board,Family Leisure Travelers,3784.671428571429,182301.2857142857,11
2023-12-09,PHX,Phoenix Sky Harbor International Airport,AZ,Digital Board,General Travelers,4182.441428571428,228333.2857142857,4
2023-12-09,SEA,Seattle–Tacoma International Airport,WA,Jet Bridge,Frequent Flyers,3245.4785714285713,150549.14285714287,3
2023-12-09,SFO,San Francisco International Airport,CA,Jet Bridge,Frequent Flyers,3603.13,168417.2857142857,9
