date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,link_clicks,video_views,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-03-29,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,110.83,4593,152,2325,1229,1097,Conversions,35-44,Suburban Moms
2023-01-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,272.84,18001,424,6391,2060,1275,Conversions,25-34,Teen Daughters
2024-04-18,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,93.83,4599,99,2021,851,744,Video Views,25-34,Moms & Daughters
2023-09-11,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,145.25,8409,306,2863,1322,1019,Conversions,25-34,Suburban Moms
2023-04-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,191.47,10071,209,4095,1386,1136,Traffic,35-44,Teen Daughters
2023-12-10,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,232.09,10540,274,3862,2054,1258,Conversions,35-44,Teen Daughters
2023-04-27,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,301.59,14424,557,7232,2090,1544,Video Views,13-17,Suburban Moms
2023-07-20,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,245.08,16418,487,6858,3453,2342,Conversions,35-44,Teen Daughters
2023-08-12,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,417.44,23923,342,13107,6400,4148,Traffic,25-34,Moms & Daughters
2024-06-30,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,118.93,8305,128,3501,1446,1236,Video Views,13-17,Teen Daughters
2024-06-06,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,106.08,6907,112,2418,969,836,Traffic,18-24,Moms & Daughters
2023-09-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,37.78,1827,67,898,274,182,Traffic,25-34,Suburban Moms
2023-07-18,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,194.1,12001,322,5978,2533,2064,Traffic,18-24,Moms & Daughters
2023-10-20,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,130.34,6330,246,3666,1554,1108,Traffic,13-17,Moms & Daughters
2024-03-30,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,32.68,1613,49,933,431,331,Conversions,13-17,Teen Daughters
2023-10-01,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,233.26,14050,326,6258,2994,2476,Video Views,35-44,Moms & Daughters
2023-03-11,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,158.52,9317,121,4907,1524,1084,Video Views,25-34,Suburban Moms
2023-01-22,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,324.75,21203,610,10056,3820,3293,Conversions,13-17,Suburban Moms
2023-05-29,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,90.61,4786,91,1952,1029,685,Video Views,13-17,Moms & Daughters
2023-10-08,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,442.58,20431,776,7399,2789,1926,Video Views,35-44,Suburban Moms
2023-11-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,403.67,21930,344,11653,3284,2097,Traffic,25-34,Moms & Daughters
2024-05-02,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,93.6,5744,87,3051,1021,786,Video Views,18-24,Teen Daughters
2023-09-06,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,176.21,8889,224,4132,2040,1845,Conversions,18-24,Teen Daughters
2023-07-21,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,160.07,6496,123,3334,1429,1053,Traffic,35-44,Moms & Daughters
2023-03-01,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,277.59,13635,288,5042,2784,1896,Traffic,18-24,Moms & Daughters
2023-10-31,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,214.93,10234,146,4815,1518,1066,Traffic,18-24,Teen Daughters
2024-04-03,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,178.46,9264,238,3532,1443,1187,Video Views,18-24,Moms & Daughters
2023-01-22,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,125.45,6382,154,2502,1199,749,Video Views,18-24,Moms & Daughters
2023-03-23,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,95.88,6530,203,3665,1841,1590,Conversions,13-17,Moms & Daughters
2023-05-22,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,75.96,4694,140,2608,884,567,Video Views,35-44,Teen Daughters
2024-04-20,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,408.01,24700,374,7970,2733,1827,Conversions,25-34,Moms & Daughters
2024-06-22,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,154.34,8871,128,2665,1363,1046,Video Views,25-34,Suburban Moms
2024-05-13,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,112.22,6489,165,3799,1780,1567,Traffic,18-24,Teen Daughters
2024-01-11,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,78.87,3755,108,1362,555,511,Conversions,25-34,Moms & Daughters
2023-06-28,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,24.64,1610,23,875,251,211,Conversions,18-24,Moms & Daughters
2023-03-17,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,29.35,1876,65,612,218,159,Conversions,13-17,Moms & Daughters
2024-02-25,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,170.78,7927,84,3093,1782,1479,Video Views,25-34,Teen Daughters
2023-05-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,205.13,10951,373,3482,1925,1498,Traffic,13-17,Suburban Moms
2024-05-03,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,95.96,5985,200,2293,896,778,Video Views,13-17,Teen Daughters
2023-02-14,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,53.25,3209,57,1272,624,411,Video Views,18-24,Moms & Daughters
2024-02-08,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,134.81,8708,232,2988,1113,906,Video Views,25-34,Suburban Moms
2024-04-26,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,116.64,7175,187,3721,1513,1251,Video Views,35-44,Moms & Daughters
2023-01-14,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,145.6,8064,308,3854,1287,1198,Video Views,25-34,Moms & Daughters
2023-12-07,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,238.34,14725,411,5380,2423,1568,Traffic,18-24,Suburban Moms
2023-02-19,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,40.08,1822,42,1042,448,292,Conversions,13-17,Suburban Moms
2024-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,142.63,6839,159,3515,1551,1114,Traffic,18-24,Suburban Moms
2024-01-28,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,151.02,9402,201,3009,1299,1161,Traffic,18-24,Teen Daughters
2023-02-23,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,88.78,3861,78,2245,725,565,Video Views,25-34,Moms & Daughters
2023-01-06,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,176.61,12314,432,4667,1309,1218,Traffic,25-34,Moms & Daughters
2023-02-18,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,247.4,15000,496,8670,3554,2627,Video Views,25-34,Suburban Moms
2023-05-03,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,159.19,7035,156,3728,1073,1018,Traffic,35-44,Moms & Daughters
2023-11-08,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,96.82,4547,75,2595,754,662,Traffic,13-17,Suburban Moms
2023-07-08,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,122.1,7119,141,3075,1507,1238,Video Views,25-34,Suburban Moms
2023-03-20,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,212.24,14716,233,7321,3057,2137,Traffic,18-24,Suburban Moms
2023-09-19,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,50.58,2322,46,886,280,179,Conversions,13-17,Suburban Moms
2023-12-22,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,138.6,5791,157,2904,1688,1173,Conversions,35-44,Teen Daughters
2023-03-18,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,60.72,3070,82,1657,702,547,Video Views,35-44,Teen Daughters
2023-01-14,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,26.81,1726,50,758,340,322,Video Views,25-34,Teen Daughters
2023-06-29,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,166.06,9521,159,4922,2190,1435,Traffic,25-34,Moms & Daughters
2023-08-30,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,142.96,9624,217,4445,1976,1699,Video Views,25-34,Suburban Moms
2023-03-15,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,43.7,2237,86,1155,455,280,Video Views,13-17,Suburban Moms
2023-02-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,116.65,5577,151,2390,793,644,Video Views,13-17,Moms & Daughters
2024-03-18,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,162.78,10122,307,4949,2586,2199,Conversions,13-17,Moms & Daughters
2023-11-18,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,235.73,12453,226,4866,2382,1840,Traffic,13-17,Moms & Daughters
2024-03-30,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,142.26,9015,161,3738,1359,990,Traffic,18-24,Suburban Moms
2024-06-30,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,51.51,2663,32,806,294,185,Traffic,18-24,Teen Daughters
2023-03-30,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,184.96,8918,321,4333,2575,2285,Traffic,25-34,Moms & Daughters
2023-09-03,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,680.97,30630,715,15738,8629,5342,Traffic,13-17,Teen Daughters
2024-02-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,25.01,1511,39,659,297,254,Traffic,35-44,Moms & Daughters
2023-12-05,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,170.03,9052,334,4996,1651,1115,Traffic,13-17,Moms & Daughters
2023-11-28,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,38.13,2556,28,1312,618,497,Traffic,18-24,Suburban Moms
2023-09-20,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,70.34,3680,79,1535,587,407,Traffic,13-17,Suburban Moms
2023-12-25,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,238.7,15806,345,6454,2105,1511,Traffic,13-17,Moms & Daughters
2024-02-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,107.34,5735,206,1880,570,392,Traffic,18-24,Teen Daughters
2023-04-13,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,26.5,1795,36,753,258,222,Traffic,35-44,Suburban Moms
2024-05-07,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,198.4,11170,259,3488,1222,1152,Conversions,35-44,Moms & Daughters
2024-02-15,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,123.59,7567,231,4069,1479,1126,Traffic,13-17,Moms & Daughters
2024-05-14,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,197.36,13014,514,6383,2798,1862,Traffic,35-44,Moms & Daughters
2024-04-05,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,425.39,18060,632,5460,2180,1327,Video Views,25-34,Moms & Daughters
2024-06-04,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,293.51,16683,168,7334,3968,2480,Video Views,35-44,Suburban Moms
2023-05-09,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,255.09,16093,383,6711,2298,1771,Traffic,25-34,Suburban Moms
2023-03-04,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,176.26,9490,206,3138,1227,1022,Video Views,35-44,Teen Daughters
2023-11-19,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,94.58,5763,114,2161,619,570,Video Views,13-17,Teen Daughters
2024-04-14,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,44.65,3019,38,1236,525,422,Traffic,13-17,Teen Daughters
2023-12-30,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,265.86,13468,466,6806,2791,2405,Traffic,35-44,Teen Daughters
2024-01-13,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,60.39,4161,102,1515,455,316,Conversions,13-17,Moms & Daughters
2023-10-07,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,273.54,14436,462,6726,2899,1846,Video Views,13-17,Teen Daughters
2024-01-19,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,72.84,3245,127,1251,400,277,Video Views,25-34,Teen Daughters
2023-11-23,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,325.31,16259,282,9365,4273,3307,Traffic,18-24,Teen Daughters
2023-06-10,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,259.32,14386,460,8096,3955,3736,Video Views,13-17,Suburban Moms
2023-10-25,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,43.15,1805,65,1022,396,263,Conversions,13-17,Suburban Moms
2023-09-20,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,216.11,9168,348,3557,1883,1406,Conversions,25-34,Teen Daughters
2024-04-05,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,115.73,5797,181,3011,1538,1391,Conversions,18-24,Teen Daughters
2023-07-15,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,225.76,14790,504,8536,2506,1982,Video Views,25-34,Teen Daughters
2023-09-05,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,268.68,18195,598,7856,3517,2791,Conversions,25-34,Moms & Daughters
2024-04-10,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,23.41,1193,29,624,332,282,Traffic,18-24,Teen Daughters
2023-02-11,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,69.94,4293,53,1506,427,349,Video Views,13-17,Suburban Moms
2024-03-22,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,90.94,4288,96,2431,904,754,Conversions,18-24,Moms & Daughters
2024-05-30,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,191.35,11385,366,6218,2082,1725,Conversions,13-17,Suburban Moms
2023-10-10,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,157.77,9525,363,4758,2216,1354,Conversions,25-34,Teen Daughters
2023-11-19,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,448.65,27856,751,16063,8195,6452,Conversions,18-24,Teen Daughters
2023-02-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,114.1,4905,168,1957,796,520,Video Views,13-17,Suburban Moms
2023-04-01,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,277.08,17080,171,7054,3298,2843,Video Views,13-17,Suburban Moms
2024-03-23,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,160.39,10121,317,5368,2520,1569,Traffic,35-44,Teen Daughters
2024-06-27,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,170.65,7181,286,4066,1299,791,Traffic,13-17,Teen Daughters
2024-01-29,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,67.62,3075,52,1653,750,474,Conversions,25-34,Moms & Daughters
2023-07-15,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,566.18,30664,1099,17650,6054,5020,Traffic,13-17,Suburban Moms
2023-11-17,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,398.67,25958,757,11444,4957,3478,Conversions,35-44,Moms & Daughters
2023-10-31,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,105.5,4364,147,2131,917,694,Traffic,18-24,Moms & Daughters
2023-03-10,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,134.54,6870,171,3160,1224,999,Video Views,18-24,Moms & Daughters
2023-06-13,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,381.07,21265,300,12325,6054,3928,Video Views,18-24,Moms & Daughters
2023-01-20,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,72.06,3735,104,1907,937,786,Video Views,35-44,Suburban Moms
2023-02-06,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,192.35,12088,350,5315,2541,1741,Video Views,13-17,Suburban Moms
2024-04-20,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,115.57,7295,219,3571,2338,1470,Video Views,18-24,Moms & Daughters
2023-07-11,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,223.15,11383,436,5912,2516,2136,Video Views,35-44,Suburban Moms
2024-06-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,193.88,9575,315,5668,1922,1569,Conversions,13-17,Teen Daughters
2023-11-09,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,57.95,2780,71,1389,438,347,Traffic,25-34,Teen Daughters
2024-01-14,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,98.93,6305,96,3737,1673,1526,Conversions,13-17,Teen Daughters
2024-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,223.36,14200,482,7057,2993,2606,Video Views,18-24,Moms & Daughters
2023-08-16,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,117.9,6409,82,3393,1032,788,Video Views,13-17,Teen Daughters
2023-04-06,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,215.93,9503,150,5447,2739,2095,Traffic,35-44,Moms & Daughters
2023-08-12,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,318.54,20508,801,8530,3538,2947,Video Views,25-34,Moms & Daughters
2024-03-04,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,140.18,8897,269,4306,1803,1096,Conversions,35-44,Suburban Moms
2024-06-16,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,156.19,10630,424,4504,1802,1601,Traffic,13-17,Teen Daughters
2023-06-15,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,213.96,11488,427,5872,1858,1748,Video Views,35-44,Suburban Moms
2024-02-15,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,56.46,3628,142,1622,478,401,Conversions,35-44,Suburban Moms
2023-12-02,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,318.92,16841,415,5842,2631,2294,Conversions,13-17,Suburban Moms
2023-09-28,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,136.59,8835,248,4529,1875,1273,Conversions,13-17,Moms & Daughters
2023-07-23,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,335.32,20050,486,6873,3607,3166,Conversions,35-44,Teen Daughters
2024-01-10,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,109.99,6453,95,2878,1111,801,Video Views,25-34,Teen Daughters
2023-07-05,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,127.65,7662,274,3837,1980,1547,Traffic,35-44,Teen Daughters
2024-03-20,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,70.33,3733,147,2197,1134,833,Traffic,35-44,Suburban Moms
2024-05-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,256.51,14804,216,6597,2052,1845,Traffic,18-24,Teen Daughters
2024-05-26,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,190.29,9113,263,3377,1979,1741,Conversions,18-24,Moms & Daughters
2023-08-23,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,261.41,17645,463,8386,4227,3171,Conversions,25-34,Teen Daughters
2024-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,37.13,1636,49,498,141,97,Traffic,25-34,Teen Daughters
2024-05-18,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,202.13,10194,393,5385,2005,1648,Conversions,35-44,Teen Daughters
2023-10-04,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,79.74,5332,60,1734,847,671,Conversions,25-34,Moms & Daughters
2023-10-23,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,102.09,6250,76,3628,1012,766,Traffic,25-34,Teen Daughters
2023-12-30,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,172.51,10987,275,3841,1527,1205,Conversions,25-34,Teen Daughters
2023-09-12,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,116.38,4799,189,1854,734,451,Video Views,25-34,Moms & Daughters
2023-02-16,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,68.72,2802,83,1597,494,392,Video Views,25-34,Teen Daughters
2023-11-14,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,291.4,15561,296,7602,3076,1848,Video Views,35-44,Moms & Daughters
2023-11-28,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,145.84,7696,145,3839,1935,1458,Traffic,13-17,Suburban Moms
2023-07-29,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,165.29,11297,348,4372,1417,1318,Conversions,35-44,Moms & Daughters
2023-10-19,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,65.95,3701,44,1440,608,482,Traffic,35-44,Suburban Moms
2024-01-09,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,121.95,4937,187,1879,1193,1055,Conversions,25-34,Moms & Daughters
2023-04-14,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,100.38,5196,75,2468,614,395,Video Views,35-44,Moms & Daughters
2023-04-22,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,167.46,9866,148,4015,1329,962,Traffic,18-24,Moms & Daughters
2024-05-06,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,48.64,2500,69,800,288,185,Video Views,35-44,Teen Daughters
2024-01-15,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,100.71,5579,181,2472,636,414,Traffic,25-34,Teen Daughters
2023-06-14,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,514.6,29413,833,17452,6313,5615,Conversions,25-34,Teen Daughters
2023-05-23,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,134.87,8111,256,2775,1260,998,Traffic,25-34,Suburban Moms
2023-02-25,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,149.2,6207,165,2056,961,868,Traffic,18-24,Suburban Moms
2023-06-13,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,207.18,11526,352,6372,1644,1283,Conversions,25-34,Suburban Moms
2024-06-19,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,52.5,2750,44,1089,404,364,Traffic,25-34,Teen Daughters
2023-02-06,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,157.11,9766,239,5348,2008,1819,Conversions,13-17,Teen Daughters
2023-03-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,66.96,2834,75,891,510,471,Video Views,35-44,Suburban Moms
2023-01-17,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,99.23,5661,79,2526,908,810,Conversions,25-34,Suburban Moms
2023-06-08,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,129.69,6069,204,2617,731,659,Video Views,18-24,Moms & Daughters
2023-12-15,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,124.41,5195,101,3011,1163,990,Conversions,35-44,Teen Daughters
2023-01-20,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,363.19,21396,399,8466,3112,2800,Traffic,25-34,Suburban Moms
2024-01-18,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,213.06,11323,410,4385,1449,955,Conversions,25-34,Suburban Moms
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,130.56,5935,138,1783,718,580,Traffic,35-44,Moms & Daughters
2023-04-25,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,94.63,4201,78,2189,850,717,Conversions,35-44,Suburban Moms
2024-06-09,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,131.14,8208,174,4385,1246,1074,Traffic,35-44,Suburban Moms
2024-01-26,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,73.96,3990,72,2367,1235,1102,Traffic,18-24,Teen Daughters
2024-05-31,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,193.52,11441,282,5902,2152,1317,Traffic,13-17,Teen Daughters
2024-02-02,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,103.14,4984,153,1753,532,407,Conversions,35-44,Moms & Daughters
2023-01-07,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,99.17,4325,170,1847,659,398,Video Views,25-34,Teen Daughters
