date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,views,video_25pct,video_50pct,video_75pct,video_completes,age_target,audience_segment
2024-03-15,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,62.09,3659,145,1467,1106,988,798,659,18-24,Suburban Moms
2023-09-11,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,445.0,20409,593,6386,5734,3486,2144,1530,35-44,Teen Daughters
2023-08-24,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,134.26,8922,126,3016,2084,1351,855,715,35-44,Suburban Moms
2023-09-13,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,483.55,25153,550,11666,9044,6099,5111,3954,18-24,Suburban Moms
2024-02-18,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,484.64,32754,1055,14156,11685,9530,6482,4288,13-17,Teen Daughters
2023-05-10,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,198.83,8522,193,4896,4001,3379,2911,2737,13-17,Moms & Daughters
2023-11-18,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,480.49,26323,918,11414,7265,4447,3705,2651,35-44,Teen Daughters
2023-08-21,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,227.21,13114,376,4597,3140,2154,1681,1580,13-17,Moms & Daughters
2023-04-18,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,320.31,21837,598,8106,5832,4825,3837,2540,18-24,Teen Daughters
2024-06-23,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,416.23,28750,834,13270,9193,7891,5534,3527,18-24,Moms & Daughters
2023-05-27,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,568.75,33397,542,17973,15896,13787,9601,7124,25-34,Moms & Daughters
2023-12-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,140.52,9534,313,4225,3047,2181,1701,1234,35-44,Suburban Moms
2023-02-07,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,216.25,14736,269,5889,4771,3957,3477,2335,35-44,Moms & Daughters
2023-12-31,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,373.05,17757,266,6366,5698,4435,3675,3258,13-17,Teen Daughters
2023-03-22,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,414.12,17938,517,6386,4809,3648,3147,2397,18-24,Teen Daughters
2023-11-14,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,380.09,26310,298,10903,7061,4314,2930,2008,13-17,Moms & Daughters
2023-11-26,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,915.58,47007,1744,20481,14285,11329,7487,5864,35-44,Moms & Daughters
2023-04-11,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,378.63,26096,515,14081,9338,7131,4663,3364,18-24,Teen Daughters
2023-09-13,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,373.26,23563,560,12221,8752,5515,3959,2595,13-17,Suburban Moms
2023-09-06,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,176.0,8679,295,4799,3157,2011,1589,1400,13-17,Moms & Daughters
2024-01-22,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,68.67,3502,105,1217,934,632,421,384,13-17,Moms & Daughters
2023-08-03,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,302.58,12904,230,5292,3799,2413,1611,1114,18-24,Suburban Moms
2023-08-31,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,415.92,21157,677,8574,5928,3915,3313,2286,25-34,Teen Daughters
2024-04-10,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,99.62,4570,153,2642,1849,1650,1390,944,35-44,Suburban Moms
2024-02-11,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,374.49,25399,921,11547,10354,7139,5335,4933,13-17,Teen Daughters
2023-01-18,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,324.26,21817,690,10036,8640,5522,4622,2975,18-24,Suburban Moms
2023-03-18,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,341.98,15810,465,8875,7317,6297,4791,4135,13-17,Suburban Moms
2023-07-30,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,228.16,11422,359,5270,4636,3113,2157,1532,25-34,Suburban Moms
2024-01-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,192.09,12425,322,5449,4204,2972,1954,1217,35-44,Moms & Daughters
2024-05-18,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,112.29,4499,100,2235,1912,1175,926,828,18-24,Teen Daughters
2023-05-08,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,139.9,8569,298,3305,2166,1931,1574,1403,18-24,Moms & Daughters
2023-11-26,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,61.05,3824,117,1600,1142,738,609,493,35-44,Teen Daughters
2024-04-12,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,468.33,31534,1024,9826,7342,5737,3556,2195,18-24,Teen Daughters
2023-02-13,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,249.56,11449,438,6788,4839,4243,3239,2249,18-24,Teen Daughters
2024-01-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,131.22,8389,159,3069,2582,1579,1082,748,25-34,Moms & Daughters
2024-02-18,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,765.86,42815,537,22734,13863,10956,7997,5312,25-34,Moms & Daughters
2023-03-08,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,100.28,5849,202,2463,1641,1236,945,745,35-44,Teen Daughters
2023-12-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,1414.23,65919,2201,27040,21324,18233,12341,10000,25-34,Teen Daughters
2023-07-08,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,160.63,8501,213,4482,3216,2248,1906,1710,35-44,Teen Daughters
2024-06-26,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,242.27,13547,358,4123,3703,3143,2304,1436,18-24,Teen Daughters
2023-03-24,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,160.83,10557,226,5510,4343,3095,1987,1685,13-17,Teen Daughters
2024-04-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,439.04,18982,319,10917,8804,6911,5773,4864,13-17,Suburban Moms
2023-12-23,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,257.01,13015,278,5806,3785,3166,2717,1866,25-34,Teen Daughters
2024-04-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,268.85,17562,455,10482,8657,6485,4165,3289,35-44,Suburban Moms
2023-05-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,263.67,18308,337,7916,4899,4222,3253,2390,25-34,Moms & Daughters
2023-03-17,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,112.44,5853,159,2780,2293,1726,1089,980,18-24,Teen Daughters
2023-03-28,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,174.37,10481,250,5072,3457,2358,1495,956,35-44,Suburban Moms
2023-04-19,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,123.29,7748,295,2588,2099,1795,1590,1071,18-24,Moms & Daughters
2023-12-21,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,35.14,2388,58,741,573,399,332,253,25-34,Teen Daughters
2023-04-12,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,212.46,8991,159,2951,2049,1767,1244,991,13-17,Moms & Daughters
2023-01-24,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,249.53,16646,540,9529,7886,6144,4892,4457,35-44,Moms & Daughters
2023-01-10,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,151.13,6443,132,1997,1245,895,572,456,18-24,Moms & Daughters
2023-01-20,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,254.24,17496,278,10242,9201,7485,6694,5350,18-24,Suburban Moms
2023-04-14,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,199.81,9305,113,4789,3434,2849,2089,1506,35-44,Teen Daughters
2023-01-26,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,178.13,7564,179,2964,2509,1548,1123,853,18-24,Suburban Moms
2024-01-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,94.85,5794,143,1773,1215,1057,796,699,25-34,Moms & Daughters
2023-11-10,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,243.99,10567,312,6314,5494,3713,3085,2862,35-44,Moms & Daughters
2024-04-23,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,180.13,8003,231,4714,3759,2654,2159,1403,18-24,Suburban Moms
2024-02-03,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,289.57,19337,248,6532,4229,2721,1704,1095,35-44,Suburban Moms
2024-02-15,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,145.62,8716,334,3254,2286,1947,1641,1366,25-34,Suburban Moms
2024-03-19,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,247.7,11381,368,4642,4167,3724,3126,2250,13-17,Moms & Daughters
2024-01-14,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,565.21,35855,576,18926,14906,10462,8548,5835,13-17,Suburban Moms
2024-04-15,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,272.35,16200,376,6616,4192,3314,2179,1412,35-44,Moms & Daughters
2023-07-01,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,191.59,10913,340,3428,2139,1322,961,590,18-24,Teen Daughters
2023-05-09,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,178.36,11690,365,3622,2495,2148,1300,1028,25-34,Suburban Moms
2024-06-01,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,115.06,7302,242,4042,2776,1954,1260,1134,25-34,Moms & Daughters
2024-05-07,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,312.13,17340,572,7526,5554,3805,2608,1599,25-34,Suburban Moms
2024-05-10,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,122.46,5128,104,1780,1185,780,554,353,25-34,Teen Daughters
2023-10-05,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,122.03,5244,143,2840,1927,1398,1071,982,35-44,Suburban Moms
2024-03-12,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,150.61,7338,263,2973,2505,2198,1729,1478,35-44,Moms & Daughters
2023-09-11,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,244.89,16963,386,5100,3823,3004,2501,2326,35-44,Suburban Moms
2024-04-12,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,260.69,16413,586,8866,6137,5479,4355,3106,35-44,Suburban Moms
2023-11-12,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,116.86,4924,118,1862,1640,1346,1036,863,18-24,Moms & Daughters
2023-10-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,192.04,9043,276,4739,3277,2433,1530,1010,18-24,Moms & Daughters
2023-10-06,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,391.6,26396,324,11950,9703,6425,4485,3348,25-34,Teen Daughters
2023-02-23,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,286.65,12977,362,5544,4069,2751,2331,1794,35-44,Suburban Moms
2023-06-11,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,162.26,8586,260,3058,2458,1765,1480,907,18-24,Teen Daughters
2023-02-22,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,335.64,23161,597,9055,6417,3978,3567,2189,35-44,Moms & Daughters
2023-07-30,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,728.98,44213,1446,16011,12595,9748,8608,5864,25-34,Moms & Daughters
2023-01-09,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,329.91,20207,709,10290,8273,6499,5366,3517,18-24,Moms & Daughters
2023-05-25,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,24.44,1154,23,634,450,371,271,237,25-34,Teen Daughters
2024-02-01,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,60.01,3448,107,1635,1120,760,492,303,25-34,Teen Daughters
2024-01-29,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,73.23,3978,142,1752,1405,857,549,493,18-24,Teen Daughters
2023-10-17,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,363.91,24729,533,11534,7261,6459,5784,5067,35-44,Suburban Moms
2023-03-02,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,245.48,14606,432,8571,5150,3473,3050,2825,18-24,Teen Daughters
2023-06-03,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,48.11,1954,35,849,559,350,285,260,18-24,Suburban Moms
2024-05-28,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,67.45,3519,112,2045,1440,1222,805,492,35-44,Teen Daughters
2023-08-31,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,392.55,16578,409,8619,5290,4409,3940,2486,25-34,Teen Daughters
2023-03-25,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,215.46,11619,439,6627,4154,2656,1988,1266,35-44,Moms & Daughters
2023-10-25,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,132.42,7316,187,3412,3019,1860,1540,1049,25-34,Moms & Daughters
2023-03-20,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,460.15,30180,587,13795,10285,7262,6299,4145,13-17,Teen Daughters
2023-09-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,866.18,53716,2086,23344,17706,12024,10769,6669,35-44,Teen Daughters
2023-01-30,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,214.38,12391,129,6426,4479,3581,2746,1976,13-17,Suburban Moms
2024-05-08,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,500.23,25256,993,9863,7624,6176,4207,3932,18-24,Teen Daughters
2023-04-04,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,137.17,6741,140,2872,1808,1107,888,699,25-34,Moms & Daughters
2023-04-08,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,224.29,15253,393,7036,5869,4075,3034,2849,35-44,Teen Daughters
2023-12-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,525.64,26083,840,13530,11441,9480,7843,5396,35-44,Moms & Daughters
2023-03-12,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,155.14,9350,250,5020,4124,3247,2909,2288,18-24,Teen Daughters
2023-08-07,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,764.03,42470,1618,22107,17091,11089,7150,5546,35-44,Teen Daughters
2024-02-26,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,222.37,9519,216,5263,3997,2939,2044,1338,18-24,Moms & Daughters
2023-09-04,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,578.68,38556,719,15398,10245,6927,4310,3030,25-34,Teen Daughters
2023-09-08,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,600.49,39579,1215,19688,13117,9475,6918,5927,18-24,Teen Daughters
2023-03-03,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,69.79,3569,83,1645,1087,702,606,455,18-24,Moms & Daughters
2024-01-24,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,107.83,4350,165,2432,1761,1291,977,749,25-34,Suburban Moms
2023-05-02,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,219.16,10994,389,4892,4157,2625,1686,1588,25-34,Moms & Daughters
2024-04-09,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,90.37,6035,233,2766,2101,1284,1066,996,13-17,Teen Daughters
2023-10-09,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,116.17,7249,208,2575,2006,1629,1167,800,13-17,Teen Daughters
2024-05-17,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,244.5,11125,268,6244,4800,3612,2261,2117,25-34,Moms & Daughters
2024-03-21,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,252.46,15089,564,6911,5060,3997,3062,1903,35-44,Teen Daughters
2023-12-31,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,85.36,4317,125,1775,1558,1234,979,715,18-24,Moms & Daughters
2023-05-15,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,262.74,17775,671,9592,8580,7224,4356,3052,13-17,Teen Daughters
2024-02-21,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,341.27,23538,235,7601,6394,5253,3579,2892,18-24,Teen Daughters
2024-01-09,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,224.76,15651,525,6203,4388,3578,2159,1646,18-24,Suburban Moms
2024-06-09,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,357.09,23029,483,8235,5947,4822,3291,2174,13-17,Suburban Moms
2023-06-23,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,238.99,10760,170,4491,3990,3308,2302,2147,13-17,Suburban Moms
2023-08-06,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,458.02,27765,464,13817,11517,9247,6884,6519,35-44,Moms & Daughters
2024-02-20,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,93.13,4732,120,1938,1175,1013,653,524,13-17,Suburban Moms
2023-12-31,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,274.03,13458,208,4842,3163,2662,1715,1187,18-24,Teen Daughters
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,357.59,16406,186,6523,4674,3184,2702,1958,13-17,Moms & Daughters
2023-07-18,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,268.62,15000,429,6316,4336,3654,2267,1582,25-34,Suburban Moms
2023-08-13,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,502.31,28196,322,15743,10251,7258,4511,2922,18-24,Moms & Daughters
2023-05-10,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,420.51,19845,420,6614,5895,4551,2905,2101,13-17,Suburban Moms
2023-12-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,454.28,30264,1110,10245,7607,6831,4404,3527,13-17,Teen Daughters
2024-05-19,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,79.33,4183,148,2489,2175,1415,1043,793,25-34,Suburban Moms
2024-04-08,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,261.99,15328,486,4652,3302,2805,2215,1805,13-17,Suburban Moms
2024-02-26,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,252.49,12084,481,4594,2781,2471,1648,1325,18-24,Teen Daughters
2023-12-19,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,221.42,10202,139,5290,4371,2970,2223,1694,18-24,Moms & Daughters
2024-05-19,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,87.83,4930,52,2326,1444,1094,927,731,18-24,Suburban Moms
2023-07-28,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,248.31,11527,144,6558,5862,5195,4444,3983,13-17,Teen Daughters
2023-12-16,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,64.85,4413,58,2254,1374,843,748,630,25-34,Suburban Moms
2023-05-30,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,172.14,9292,338,4707,3216,2360,1719,1608,25-34,Suburban Moms
2023-04-09,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,164.27,8138,314,4367,3568,2339,2041,1815,13-17,Teen Daughters
2024-02-12,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,211.84,11264,334,6278,5194,3854,2615,2006,25-34,Teen Daughters
2023-05-06,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,235.94,10185,325,4036,2742,2181,1674,1216,35-44,Suburban Moms
2023-08-18,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,239.59,16760,308,7994,5472,3467,2670,1932,13-17,Moms & Daughters
2023-12-08,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,261.56,12770,237,7570,6245,5208,3558,2135,13-17,Suburban Moms
2023-09-05,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,630.66,38032,1384,21533,15556,9974,7870,7128,18-24,Suburban Moms
2023-05-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,54.44,2293,56,746,506,322,214,136,13-17,Suburban Moms
2023-09-26,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,187.02,11263,415,4859,3923,3506,2356,2090,25-34,Moms & Daughters
2024-03-07,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,176.99,7179,200,2840,2413,1882,1528,977,18-24,Teen Daughters
2024-01-27,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,190.22,12735,293,4578,4088,2994,1983,1442,13-17,Moms & Daughters
2024-02-27,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,228.66,11790,118,4124,3621,2208,1719,1277,25-34,Suburban Moms
2023-06-27,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,378.02,19480,204,8081,6809,5194,3131,2393,13-17,Teen Daughters
2023-03-17,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,214.28,11415,335,5116,4021,3069,2522,2136,35-44,Suburban Moms
2023-11-28,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,523.64,33122,471,19602,13843,9759,6479,4540,35-44,Suburban Moms
2024-05-11,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,231.99,12491,128,6932,5092,3774,2671,2007,25-34,Suburban Moms
2024-05-16,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,210.88,14628,477,8002,6290,4771,3895,2385,13-17,Suburban Moms
2023-10-15,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,568.67,25547,353,11284,10047,8956,5985,4259,35-44,Moms & Daughters
2024-05-22,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,198.63,10605,261,4083,2644,1928,1675,1154,35-44,Moms & Daughters
2023-10-04,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,192.41,11040,144,4341,2703,2072,1350,1214,25-34,Teen Daughters
2023-03-24,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,56.3,3394,68,1571,1338,1157,749,538,18-24,Suburban Moms
2024-06-14,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,83.14,4485,150,2515,1648,990,852,579,18-24,Suburban Moms
2024-05-07,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,295.02,14388,333,4402,3068,2485,1661,1278,35-44,Teen Daughters
2023-06-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,122.78,6571,91,2187,1737,1270,797,684,35-44,Suburban Moms
2024-01-08,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,505.08,25343,826,14008,10968,7850,6154,5549,13-17,Teen Daughters
2024-05-10,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,323.42,17526,582,8162,6238,5251,4466,2710,35-44,Teen Daughters
2023-09-30,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,74.52,4961,178,2887,2151,1555,1243,927,18-24,Suburban Moms
2023-11-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,324.22,17874,582,7687,4738,3001,2342,1638,35-44,Teen Daughters
2024-04-10,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,237.91,15831,257,9079,6312,4253,3160,2304,35-44,Moms & Daughters
2023-01-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,350.95,19193,563,7081,5422,3858,3080,2000,13-17,Moms & Daughters
2023-04-19,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,550.38,31929,566,12772,9354,7097,5214,4028,18-24,Teen Daughters
2023-08-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,429.73,26024,797,13973,8488,7495,4654,3568,18-24,Suburban Moms
2023-06-30,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,123.03,6868,129,2601,2013,1634,996,795,18-24,Teen Daughters
2023-11-20,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,487.56,20273,207,10870,8323,6792,4394,3977,18-24,Teen Daughters
2024-02-05,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,306.94,13007,430,5542,4678,3979,2642,1974,35-44,Teen Daughters
2024-04-24,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,93.48,4530,112,2711,1914,1504,1198,783,25-34,Suburban Moms
2023-08-01,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,279.73,13280,257,4219,2857,2134,1886,1388,13-17,Suburban Moms
2023-10-15,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,260.6,12318,217,5379,4049,2804,2445,1940,13-17,Suburban Moms
2023-03-02,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,443.23,24645,464,7506,4999,3422,2508,1654,13-17,Moms & Daughters
2024-02-19,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,90.61,6003,217,3067,1856,1358,1023,915,18-24,Suburban Moms
2023-05-05,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,119.79,7404,294,3667,2439,1612,1124,677,25-34,Teen Daughters
2023-05-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,280.86,14362,207,6487,4779,4297,3366,2946,18-24,Moms & Daughters
2023-06-16,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,173.8,9152,185,3004,2000,1334,1174,882,13-17,Suburban Moms
2024-03-24,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,450.22,20394,310,10983,9178,6126,5222,4010,35-44,Moms & Daughters
2023-12-22,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,216.69,11547,377,4534,3161,2285,1692,1088,13-17,Suburban Moms
2024-03-01,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,502.0,25179,355,9212,5685,4715,3582,3134,13-17,Suburban Moms
2023-09-25,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,143.07,9068,359,3479,3043,1940,1718,1478,35-44,Suburban Moms
2023-06-30,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,282.69,16401,587,4936,3242,2158,1909,1248,25-34,Moms & Daughters
2024-03-26,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,267.74,15105,471,9021,7026,6030,5126,4762,25-34,Teen Daughters
2023-01-23,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,170.93,10432,317,4406,2663,2063,1394,1056,35-44,Teen Daughters
2024-03-13,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,166.5,9033,192,3669,2505,1810,1151,716,25-34,Suburban Moms
2023-11-20,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,414.42,20476,577,12079,10512,6403,4765,3408,25-34,Moms & Daughters
2023-06-13,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,383.59,20356,575,10235,8277,6776,5389,3411,13-17,Moms & Daughters
