date,channel,campaign_name,campaign_id,dma_name,state,spend_usd,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment,spend_currency
2024-02-21,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,152.14,7811,243,2694,1666,1012,870,710,Traffic,13-17,Suburban Moms,USD
2023-05-08,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,227.48,14536,378,7248,6000,4118,3219,2778,Traffic,13-17,Teen Daughters,USD
2023-09-27,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,511.39,27075,379,10758,7064,5259,4565,3373,Video Views,25-34,Suburban Moms,USD
2023-09-12,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,119.0,5683,75,3231,2858,1923,1718,1362,Traffic,13-17,Suburban Moms,USD
2023-10-03,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,312.69,18195,435,10911,8134,6557,4330,2810,Traffic,25-34,Suburban Moms,USD
2023-09-12,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,124.6,5414,70,3186,2580,1632,1144,958,Video Views,35-44,Moms & Daughters,USD
2024-02-22,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,328.2,18374,542,10023,6597,4605,3256,2904,Traffic,13-17,Moms & Daughters,USD
2023-10-14,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,334.27,14790,252,6762,6006,4585,3932,2633,Video Views,13-17,Teen Daughters,USD
2024-01-07,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,228.32,15155,487,4718,3045,2336,2044,1638,Conversions,25-34,Teen Daughters,USD
2024-02-18,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,96.71,4122,64,1273,872,604,524,454,Traffic,35-44,Moms & Daughters,USD
2023-06-22,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,435.71,24391,924,9542,7497,4822,3418,2283,Conversions,25-34,Moms & Daughters,USD
2023-10-05,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,296.67,12139,372,4101,3541,2565,2211,1895,Conversions,25-34,Moms & Daughters,USD
2023-07-22,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,605.24,25479,717,12036,8512,5337,4083,3075,Video Views,25-34,Suburban Moms,USD
2024-02-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,164.15,10004,200,4096,2555,2225,1886,1380,Traffic,35-44,Suburban Moms,USD
2023-08-27,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,1373.91,82614,2092,28190,17933,14398,12335,9849,Video Views,13-17,Moms & Daughters,USD
2023-07-08,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,131.31,7249,158,3754,2448,1507,1344,1058,Video Views,13-17,Moms & Daughters,USD
2023-12-30,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,323.07,19576,206,6736,5576,4352,2915,1859,Video Views,25-34,Suburban Moms,USD
2023-08-20,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,819.39,49999,642,18306,11580,9754,7594,7121,Video Views,35-44,Suburban Moms,USD
2024-02-26,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,64.19,2908,104,1402,1174,944,782,583,Traffic,25-34,Suburban Moms,USD
2023-01-10,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,366.26,22631,514,10774,8084,6606,5386,4077,Video Views,25-34,Suburban Moms,USD
2024-04-14,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,237.9,13824,538,6983,5097,3235,2558,2392,Conversions,35-44,Suburban Moms,USD
2023-11-23,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,608.29,32397,1181,17817,12446,7742,5939,4133,Traffic,35-44,Moms & Daughters,USD
2023-05-26,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,398.58,16102,488,9514,7302,5109,3706,2961,Conversions,18-24,Suburban Moms,USD
2023-05-22,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,388.67,22939,379,8870,6283,4805,3684,2468,Conversions,18-24,Teen Daughters,USD
2023-07-31,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,281.51,14829,530,7685,5663,4482,3796,2883,Traffic,13-17,Moms & Daughters,USD
2023-11-20,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,226.1,13347,364,7849,6007,5059,3361,2404,Traffic,13-17,Teen Daughters,USD
2023-11-06,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,283.97,19095,523,6985,5538,3713,2357,1916,Video Views,35-44,Moms & Daughters,USD
2023-12-08,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,63.73,4067,137,1473,1198,751,467,347,Traffic,13-17,Teen Daughters,USD
2024-04-22,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,284.67,11637,271,5734,4897,4253,3599,2292,Video Views,13-17,Suburban Moms,USD
2024-04-20,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,448.58,23081,878,13609,10939,7498,6609,5633,Video Views,25-34,Moms & Daughters,USD
2023-10-12,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,359.39,24472,715,9986,6761,5023,3500,2515,Conversions,13-17,Moms & Daughters,USD
2023-10-17,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,87.65,4185,65,2203,1650,1132,795,689,Traffic,13-17,Moms & Daughters,USD
2023-03-30,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,478.83,21626,382,9684,5995,4231,2805,1854,Video Views,18-24,Moms & Daughters,USD
2023-05-15,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,77.23,3886,48,1940,1280,1040,886,761,Conversions,13-17,Moms & Daughters,USD
2023-10-30,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,542.44,28806,893,13220,9477,5888,3579,2444,Traffic,35-44,Suburban Moms,USD
2023-06-15,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,123.37,6761,100,2873,2041,1793,1475,1332,Video Views,25-34,Moms & Daughters,USD
2024-04-11,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,507.34,35366,1376,13247,10376,7336,5941,3980,Traffic,13-17,Teen Daughters,USD
2023-04-01,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,217.3,14722,160,8307,5048,4507,2719,1647,Conversions,13-17,Teen Daughters,USD
2024-04-07,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,259.17,14303,221,8355,5574,4729,4255,3462,Video Views,18-24,Suburban Moms,USD
2024-02-21,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,79.31,4028,109,1275,974,626,395,304,Video Views,35-44,Suburban Moms,USD
2023-03-30,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,379.55,16595,498,8140,6588,4809,3436,3237,Video Views,35-44,Moms & Daughters,USD
2024-06-30,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,263.29,14900,255,5072,4499,3041,2056,1889,Traffic,13-17,Moms & Daughters,USD
2024-04-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,728.55,40334,946,19201,12412,10470,8279,7676,Traffic,13-17,Suburban Moms,USD
2024-06-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,285.74,15120,370,6576,5232,4243,3168,2856,Video Views,18-24,Suburban Moms,USD
2023-05-24,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,309.62,13214,233,6359,4034,3516,2735,2200,Video Views,25-34,Teen Daughters,USD
2023-10-30,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,49.53,2090,24,808,505,384,232,202,Video Views,13-17,Moms & Daughters,USD
2023-05-22,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,82.8,5302,200,2302,1473,1069,730,563,Traffic,18-24,Moms & Daughters,USD
2023-11-08,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,77.22,4638,105,1577,1030,910,793,524,Traffic,25-34,Moms & Daughters,USD
2023-09-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,346.58,22352,528,11643,8074,5010,4136,3353,Traffic,25-34,Moms & Daughters,USD
2024-04-11,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,449.19,23767,352,8344,5785,5024,3292,2878,Video Views,13-17,Suburban Moms,USD
2023-03-25,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,271.41,17267,301,6045,5307,3212,2117,1448,Video Views,25-34,Suburban Moms,USD
2023-08-07,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,670.19,30410,837,10519,8690,5805,4036,2480,Traffic,35-44,Teen Daughters,USD
2024-04-15,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,597.02,35629,438,17590,12233,9316,5966,4725,Video Views,18-24,Suburban Moms,USD
2023-08-13,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,669.97,40596,1210,20140,12723,10751,8340,5666,Traffic,35-44,Suburban Moms,USD
2023-07-07,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,210.79,10387,132,6207,4967,4080,3298,2515,Video Views,13-17,Suburban Moms,USD
2023-11-11,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,243.38,11069,227,6310,4253,2819,2178,1483,Video Views,18-24,Teen Daughters,USD
2024-03-12,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,210.93,12474,493,4186,3369,2065,1768,1541,Conversions,18-24,Moms & Daughters,USD
2023-05-04,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,258.4,17942,236,9556,7739,6544,4195,3253,Video Views,18-24,Moms & Daughters,USD
2023-11-20,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,395.43,23011,392,7026,4559,2789,1723,1181,Video Views,13-17,Suburban Moms,USD
2023-07-22,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,954.81,49887,1660,21940,17612,10759,7138,6179,Traffic,35-44,Teen Daughters,USD
2023-01-26,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,263.03,17437,292,7239,5748,4156,3403,2816,Video Views,25-34,Teen Daughters,USD
2023-01-16,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,56.55,2721,105,830,592,373,266,164,Conversions,35-44,Teen Daughters,USD
2023-03-13,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,149.33,8534,286,3199,2018,1623,1154,846,Conversions,35-44,Moms & Daughters,USD
2023-05-13,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,473.2,29926,422,17859,14852,9375,7586,5799,Video Views,18-24,Teen Daughters,USD
2023-10-18,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,129.01,6455,117,2300,1798,1512,920,603,Video Views,25-34,Moms & Daughters,USD
2023-09-22,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,73.79,3953,80,1452,1268,1049,831,627,Conversions,18-24,Teen Daughters,USD
2023-02-21,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,269.62,15250,253,5512,3850,3274,2907,2496,Traffic,35-44,Moms & Daughters,USD
2023-05-25,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,417.67,27307,348,13927,9379,6307,5119,4674,Traffic,18-24,Suburban Moms,USD
2023-10-30,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,61.16,3466,104,1484,891,684,527,329,Video Views,25-34,Moms & Daughters,USD
2023-02-14,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,347.6,19429,722,9948,6417,4000,3052,2221,Conversions,18-24,Moms & Daughters,USD
2023-01-17,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,316.67,14764,388,8173,5277,3335,2518,1677,Video Views,13-17,Moms & Daughters,USD
2024-02-24,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,53.14,2910,51,1322,793,550,394,322,Video Views,25-34,Teen Daughters,USD
2023-04-15,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,156.11,8735,298,3795,2800,1997,1612,1300,Traffic,35-44,Moms & Daughters,USD
2024-02-20,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,154.32,8329,212,2930,1946,1634,1315,940,Video Views,18-24,Teen Daughters,USD
2023-08-16,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,271.01,15293,506,7117,5895,3642,2258,2081,Video Views,13-17,Suburban Moms,USD
2023-05-19,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,222.59,12413,291,5507,3547,2590,2139,1954,Video Views,25-34,Suburban Moms,USD
2023-05-02,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,582.02,33701,1025,16376,14259,9849,7691,7198,Video Views,13-17,Suburban Moms,USD
2024-05-21,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,659.99,43740,473,19133,14124,9506,5947,4148,Conversions,35-44,Teen Daughters,USD
2024-06-07,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,246.57,11173,319,5563,3472,2940,2546,2409,Conversions,13-17,Teen Daughters,USD
2023-10-30,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,492.29,22677,486,13486,10426,6749,5639,4540,Conversions,35-44,Moms & Daughters,USD
2024-01-07,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,258.66,11833,296,6066,4459,3400,2122,1282,Video Views,13-17,Suburban Moms,USD
2023-02-17,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,112.96,6562,66,2378,1590,1071,821,551,Traffic,18-24,Teen Daughters,USD
2024-05-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,286.27,16827,277,8976,7970,7020,4395,3744,Video Views,35-44,Moms & Daughters,USD
2024-05-26,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,228.38,13189,165,7499,5348,4640,3049,2861,Video Views,35-44,Suburban Moms,USD
2023-05-17,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,446.43,19638,642,8785,5518,3590,2901,2633,Traffic,35-44,Suburban Moms,USD
2024-02-04,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,641.26,43721,1317,20212,16363,12577,8642,6416,Conversions,18-24,Moms & Daughters,USD
2024-03-16,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,323.36,20511,551,7433,5950,4007,2659,2407,Video Views,13-17,Moms & Daughters,USD
2023-12-17,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,302.69,19975,676,9505,7605,4642,2909,2126,Conversions,18-24,Suburban Moms,USD
2023-10-06,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,66.8,3216,52,1228,1032,643,507,366,Traffic,13-17,Teen Daughters,USD
2023-11-17,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,460.37,25220,515,12518,10543,7620,6477,4280,Conversions,13-17,Suburban Moms,USD
2023-07-01,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,103.45,7085,280,2213,1361,1166,761,606,Conversions,35-44,Moms & Daughters,USD
2024-05-10,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,450.37,31501,1159,12867,11032,9926,8920,6337,Traffic,18-24,Teen Daughters,USD
2024-04-21,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,315.25,20162,294,8193,6427,3944,3088,2605,Video Views,25-34,Teen Daughters,USD
2024-04-24,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,162.84,8593,335,4642,3427,2805,2041,1225,Traffic,35-44,Suburban Moms,USD
2023-04-08,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,167.2,6928,202,2289,2023,1388,1171,1076,Conversions,25-34,Moms & Daughters,USD
2024-04-05,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,80.74,3427,101,1720,1092,917,610,430,Conversions,13-17,Moms & Daughters,USD
2024-02-04,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,491.72,25314,486,14959,13355,9511,8448,6797,Conversions,35-44,Moms & Daughters,USD
2023-04-22,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,293.7,12336,181,3826,2521,1673,1048,822,Traffic,13-17,Teen Daughters,USD
2023-07-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,203.34,11339,151,5826,3807,3254,2707,2553,Conversions,13-17,Moms & Daughters,USD
2023-05-14,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,308.14,16557,276,6260,4760,3190,2295,1436,Conversions,35-44,Suburban Moms,USD
2023-11-01,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,242.52,14007,361,6205,5514,4053,3177,2195,Conversions,18-24,Teen Daughters,USD
2023-11-04,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,166.49,7525,199,4180,2967,1788,1401,1273,Traffic,25-34,Moms & Daughters,USD
2024-05-24,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,365.0,15990,544,5406,4536,3160,1951,1811,Traffic,13-17,Moms & Daughters,USD
2023-01-27,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,810.78,40446,622,12863,10166,8476,7266,6201,Traffic,18-24,Teen Daughters,USD
2023-01-26,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,95.82,5824,190,2848,2022,1369,1069,887,Traffic,35-44,Moms & Daughters,USD
2024-05-06,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,287.39,17540,277,7435,6450,3994,2841,1727,Traffic,13-17,Suburban Moms,USD
2023-05-24,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,161.24,6896,246,2721,1735,1203,742,662,Conversions,13-17,Teen Daughters,USD
2023-04-19,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,377.39,26071,974,15319,13588,11411,7791,5560,Traffic,35-44,Teen Daughters,USD
2024-05-16,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,234.68,10712,402,3341,2629,2200,1566,1015,Video Views,25-34,Moms & Daughters,USD
2024-01-08,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,393.33,25019,903,13732,8537,7151,5151,3282,Traffic,18-24,Suburban Moms,USD
2023-11-15,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,641.89,37850,626,21227,18599,16232,12496,11308,Conversions,13-17,Teen Daughters,USD
2024-06-05,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,224.32,9855,276,4583,3298,2672,2038,1824,Traffic,13-17,Moms & Daughters,USD
2024-04-09,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,294.46,18110,298,6449,4474,3462,2933,2776,Conversions,13-17,Moms & Daughters,USD
2023-09-19,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,133.69,6535,108,2467,1664,1236,846,548,Conversions,35-44,Suburban Moms,USD
2023-12-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,269.47,14914,387,7084,6332,4771,3936,3706,Traffic,13-17,Suburban Moms,USD
2023-10-05,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,159.27,10504,340,3903,3079,2054,1494,1020,Conversions,25-34,Suburban Moms,USD
2023-11-26,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,165.51,7709,195,3925,3048,2534,1830,1655,Conversions,35-44,Teen Daughters,USD
2024-01-29,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,176.35,9238,156,5457,4896,3343,2967,2735,Video Views,18-24,Teen Daughters,USD
2024-05-11,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,247.1,15652,331,4891,2973,2000,1312,1244,Conversions,13-17,Suburban Moms,USD
2023-12-24,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,250.85,16195,621,5716,4773,3125,2042,1412,Traffic,18-24,Moms & Daughters,USD
2023-01-15,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,395.35,23484,801,10608,7561,5711,4361,3870,Video Views,18-24,Moms & Daughters,USD
2023-05-27,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,573.58,40150,1357,22566,14771,11704,7545,6309,Video Views,18-24,Moms & Daughters,USD
2023-07-29,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,806.09,32423,952,14586,10476,6943,4424,4080,Traffic,25-34,Moms & Daughters,USD
2023-10-25,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,275.39,17660,376,9163,7626,4953,3971,2989,Video Views,35-44,Moms & Daughters,USD
2023-05-02,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,321.52,15474,506,6823,4438,3423,2582,1959,Traffic,13-17,Teen Daughters,USD
2024-05-18,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,533.43,29055,1035,13285,10554,7097,6013,5645,Traffic,35-44,Suburban Moms,USD
2023-12-08,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,78.24,3793,146,1878,1461,1017,718,500,Video Views,13-17,Moms & Daughters,USD
2023-11-28,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,289.25,15234,227,8796,6387,4725,3863,2485,Traffic,13-17,Teen Daughters,USD
2023-02-23,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,110.62,4885,144,1570,1019,755,509,471,Traffic,13-17,Moms & Daughters,USD
2023-07-11,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,431.94,29005,939,17264,12599,7885,6873,6079,Traffic,25-34,Moms & Daughters,USD
2023-01-01,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,425.33,24381,599,9202,5699,4177,2630,2411,Video Views,18-24,Teen Daughters,USD
2024-03-15,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,240.0,12965,340,7116,5766,4495,3479,2661,Video Views,18-24,Suburban Moms,USD
2023-05-10,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,107.44,5023,59,1557,1168,886,734,464,Video Views,18-24,Moms & Daughters,USD
2023-05-03,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,93.15,3890,55,1302,880,626,391,297,Traffic,13-17,Teen Daughters,USD
2023-11-17,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,578.4,27332,746,10333,8011,6786,4077,3677,Conversions,35-44,Suburban Moms,USD
2023-01-18,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,705.37,42364,1616,23501,20888,17430,13765,10298,Conversions,25-34,Moms & Daughters,USD
2024-04-13,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,134.4,7657,207,3528,2490,1627,1257,819,Traffic,18-24,Moms & Daughters,USD
2024-01-16,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,181.56,7595,165,4061,3570,3005,2683,2104,Conversions,18-24,Teen Daughters,USD
2023-10-27,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,287.33,19393,342,10134,7646,6080,4680,4005,Traffic,13-17,Suburban Moms,USD
2024-05-08,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,416.58,17341,290,9533,6893,4464,3071,2615,Video Views,18-24,Moms & Daughters,USD
2023-04-16,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,328.71,19995,597,9854,7401,5016,3664,2855,Conversions,18-24,Moms & Daughters,USD
2023-07-17,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,516.66,28965,398,10831,6560,5311,4457,3749,Traffic,35-44,Suburban Moms,USD
2023-03-03,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,269.33,11130,424,5346,4064,2730,2198,2084,Traffic,35-44,Moms & Daughters,USD
2024-06-10,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,377.12,19645,252,7796,6577,4412,3878,2821,Conversions,25-34,Suburban Moms,USD
2024-04-30,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,158.04,10096,377,3989,2455,1829,1142,891,Conversions,13-17,Suburban Moms,USD
2023-06-17,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,181.94,8993,136,4993,3626,3058,2101,1366,Traffic,25-34,Suburban Moms,USD
2024-02-13,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,317.43,17793,502,9473,7887,6033,5223,3616,Video Views,13-17,Teen Daughters,USD
2023-12-01,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,415.83,28277,687,15904,10595,8762,7106,5575,Video Views,18-24,Suburban Moms,USD
2023-12-21,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,107.02,6334,84,3511,2906,1749,1182,820,Conversions,25-34,Moms & Daughters,USD
